,domain,id,id_str,party,screen_name,state
366,1.0,2268772777,2268772777,SHIV SENA,prabhu_suneel,Maharashtra
367,1.0,2611888309,2611888309,SHIV SENA,AmolGKirtikar,Maharashtra
368,1.0,2253113370,2253113370,To Be Added,Shivsena_Amit,Maharashtra
369,1.0,4892546459,4892546459,To Be Added,DRaote,Maharashtra
370,1.0,2338104343,2338104343,INC,ShatruganSinha,Bihar
371,1.0,2963466217,2963466217,SHIV SENA,aadeshbandekar,Maharashtra
372,1.0,606352260,606352260,SHIV SENA,drdeepaksawant,Maharashtra
373,1.0,330343986,330343986,SHIV SENA,MPShivajirao,Maharashtra
374,1.0,2558187252,2558187252,SHIV SENA,CBKhaireMP,Maharashtra
375,1.0,353040144,353040144,SHIV SENA,vijayshivtare,Maharashtra
376,1.0,2906260634,2906260634,SHIV SENA,ChandrakantKMP,Maharashtra
377,1.0,470456998,470456998,SHIV SENA,isurajchavan,Maharashtra
378,1.0,802956277722644480,802956277722644480,SHIV SENA,ianildesai,Maharashtra
379,1.0,2418799902,2418799902,To Be Added,misunilshinde,Maharashtra
380,1.0,2881936741,2881936741,SHIV SENA,MPShrirangBarne,Maharashtra
381,1.0,165085226,165085226,INC,Ahmad_Shakeel,Bihar
382,1.0,122324906,122324906,SHIV SENA,samadhan234,Maharashtra
383,1.0,2185987129,2185987129,SHIV SENA,SadaSarvankar,Maharashtra
384,1.0,140718639,140718639,SHIV SENA,suprada17,Maharashtra
385,1.0,1952190486,1952190486,SHIV SENA,ASVhanole,Maharashtra
386,1.0,1653483324,1653483324,SHIV SENA,rupeshpatil03,Maharashtra
387,1.0,395058617,395058617,SHIV SENA,panksthecool,Maharashtra
388,1.0,4891700931,4891700931,SHIV SENA,imsnehalambekar,Maharashtra
389,1.0,2168281736,2168281736,SHIV SENA,ShradhaSJadhav,Maharashtra
390,1.0,1022130031190056965,1022130031190056960,SHIV SENA,KayandeDr,Maharashtra
391,1.0,839369218134949888,839369218134949888,To Be Added,iamvmahadeshwar,Maharashtra
392,1.0,2322511831,2322511831,INC,DrMadanMohanJha,Bihar
393,1.0,3171577130,3171577130,SHIV SENA,KuchikR,Maharashtra
394,1.0,2716941031,2716941031,SHIV SENA,AjayChoudhariSS,Maharashtra
395,1.0,2367005828,2367005828,SHIV SENA,miarjunkhotkar,Maharashtra
396,1.0,2989202127,2989202127,SHIV SENA,isiddheshRkadam,Maharashtra
397,1.0,833329720871763973,833329720871763968,SHIV SENA,SanjayShirsat77,Maharashtra
398,1.0,710527084276355073,710527084276355072,To Be Added,HASEENAAKHAN2,Maharashtra
399,1.0,2162773494,2162773494,SHIV SENA,anuj_sena,Maharashtra
400,1.0,2257961100,2257961100,SHIV SENA,sheetalmhatre1,Maharashtra
401,1.0,895212232497180672,895212232497180672,SHIV SENA,MLA_RahulPatil,Maharashtra
402,1.0,723474103026499584,723474103026499584,To Be Added,dvkesarkar,Maharashtra
403,1.0,3192953702,3192953702,INC,IYCBihar,Bihar
404,1.0,119359551,119359551,To Be Added,vijayjangle,Maharashtra
405,1.0,2942003178,2942003178,To Be Added,mlamangesh,Maharashtra
406,1.0,2684727546,2684727546,To Be Added,meudaysamant,Maharashtra
407,1.0,1724256534,1724256534,SHIV SENA,NarendraMathadi,Maharashtra
408,1.0,851892606783164416,851892606783164416,To Be Added,dadajibhuse,Maharashtra
409,1.0,943765847855603712,943765847855603712,SHIV SENA,mphemantgodse,Maharashtra
410,1.0,862186324165615616,862186324165615616,To Be Added,subhashgbhoir,Maharashtra
411,1.0,2910949698,2910949698,SHIV SENA,RajabhauW,Maharashtra
412,1.0,2527174514,2527174514,SHIV SENA,nareshmhaske,Maharashtra
413,1.0,2754248545,2754248545,To Be Added,JaidattK,Maharashtra
414,1.0,1812486000,1812486000,INC,Ranjeet4India,Bihar
415,1.0,965093190893268992,965093190893268992,SHIV SENA,DrKinikarBalaji,Maharashtra
416,1.0,3229820418,3229820418,SHIV SENA,RaviSir_MP,Maharashtra
417,1.0,843875002193793026,843875002193793024,SHIV SENA,AnilKokil,Maharashtra
418,1.0,468192916,468192916,SHIV SENA,RYPandey,Maharashtra
419,1.0,536641974,536641974,SHIV SENA,Dharam_1411,Maharashtra
420,1.0,2177932172,2177932172,To Be Added,dada_bhuse,Maharashtra
421,1.0,804008766,804008766,To Be Added,ShishirShinde1,Maharashtra
422,1.0,756902959670292484,756902959670292480,SHIV SENA,VilasAdivarekar,Maharashtra
423,1.0,2157611016,2157611016,SHIV SENA,SChavan_Yuva,Maharashtra
424,1.0,2322646261,2322646261,To Be Added,JanjalRajendra,Maharashtra
425,1.0,3371139261,3371139261,To Be Added,ShashwatGautams,To Be Added
426,1.0,1056768349,1056768349,SHIV SENA,renukadasvaidya,Maharashtra
427,1.0,4167995953,4167995953,SHIV SENA,chavanrajeev,Maharashtra
428,1.0,4670860585,4670860585,SHIV SENA,PawleKrishna,Maharashtra
429,1.0,3993729193,3993729193,SHIV SENA,pranita_parab,Maharashtra
430,1.0,704927581771010048,704927581771010048,To Be Added,sambhajinagr_IT,Maharashtra
431,1.0,988451490237952000,988451490237952000,SHIV SENA,SunilBhauRaut,To Be Added
432,1.0,293906603,293906603,SHIV SENA,Tiger_Jaiswal,Maharashtra
433,1.0,710890927317848066,710890927317848064,SHIV SENA,OmkarDhuri12,Maharashtra
434,1.0,4705348781,4705348781,SHIV SENA,subhashbhoir7,Maharashtra
435,1.0,2570434680,2570434680,SHIV SENA,DilipSopal,Maharashtra
436,1.0,1608605888,1608605888,INC,PremChandraMis2,Bihar
437,1.0,1095199280350937088,1095199280350937088,SHIV SENA,ShrinivasCVanga,Maharashtra
438,1.0,975271628903940097,975271628903940096,SHIV SENA,gabhnae,Maharashtra
439,1.0,808307267258974208,808307267258974208,SHIV SENA,Navjyot_gadiwal,Maharashtra
440,1.0,3112813199,3112813199,SHIV SENA,karanMKMadhavi,Maharashtra
441,1.0,1948649472,1948649472,SHIV SENA,tnitya21,Maharashtra
442,1.0,2452496934,2452496934,INC,VivekBansal72,To Be Added
443,1.0,3174356538,3174356538,SHIV SENA,DrBawdane,Maharashtra
444,1.0,2272911132,2272911132,SHIV SENA,ShendgeAsha,Maharashtra
445,1.0,159768173,159768173,SP,abuasimazmi,Maharashtra
446,1.0,4067269791,4067269791,SP,mumbaipradesh,Maharashtra
447,1.0,1564120782,1564120782,INC,NsuiPavanteja,Andhra Pradesh
448,1.0,20429845,20429845,INC,shujagandhi,Bihar
449,1.0,159006375,159006375,SP,JayaBachchan,Maharashtra
450,1.0,781879812872769536,781879812872769536,SP,SamajwadiMah,Maharashtra
451,1.0,970593286833557504,970593286833557504,SP,DrDineshChaube1,Maharashtra
452,1.0,3748673293,3748673293,SP,merajsiddiqui66,Maharashtra
453,1.0,968359224614023168,968359224614023168,BJP,iLaxmanJagtap,To Be Added
454,1.0,354708069,354708069,SP,ShafakatK,Maharashtra
455,1.0,3271358024,3271358024,SP,AbdulAzimAzmi3,Maharashtra
456,1.0,1106207102094069760,1106207102094069760,SP,AdnanRAEEN6,To Be Added
457,1.0,2944187522,2944187522,To Be Added,savitashinde75,Maharashtra
458,1.0,806924067609554944,806924067609554944,AIADMK,OfficeOfOPS,Tamil Nadu
459,1.0,922120340032991232,922120340032991232,INC,INCBihar,Bihar
460,1.0,844890761409777664,844890761409777664,AIADMK,CMOTamilNadu,Tamil Nadu
461,1.0,3036011460,3036011460,To Be Added,rahulkatkar09,Maharashtra
462,1.0,783222636151123968,783222636151123968,YKD,kumar_saptarshi,Maharashtra
463,1.0,753125213206970368,753125213206970368,BJP,BJP4Manipur,Manipur
464,1.0,3249691080,3249691080,,MPKTSTulsi,To Be Added
465,1.0,474143902,474143902,BJP,nheptulla,Manipur
466,1.0,1032352716,1032352716,INC,AngellicAribam,Manipur
467,1.0,857244014755536897,857244014755536896,BJP,BiswajitThongam,Manipur
468,1.0,781530080392556544,781530080392556544,INC,INCManipur,Manipur
469,1.0,3149597220,3149597220,INC,RoshniLongjam,Manipur
470,1.0,44554829,44554829,To Be Added,shahnawazk,Bihar
471,1.0,807863881863401472,807863881863401472,PRJA,PRJAManipur,Manipur
472,1.0,862160424107724800,862160424107724800,BJP,KipgenNemcha,Manipur
473,1.0,912942253835902976,912942253835902976,INC,ManipurPMC,Manipur
474,1.0,940873562944163840,940873562944163840,INC,MutumSarma,Manipur
475,1.0,998572172162486274,998572172162486272,INC,Gaikhangam2,Manipur
476,1.0,785302916752089088,785302916752089088,INC,AamirHussianPY1,Manipur
477,1.0,3190912722,3190912722,To Be Added,RKAnand19,To Be Added
478,1.0,3721127600,3721127600,BJP,KInaochaDevi,Manipur
479,1.0,1023550924218724352,1023550924218724352,INC,SevadalMN,Manipur
480,1.0,4721923627,4721923627,To Be Added,RanjanRajkuma11,To Be Added
481,1.0,780670492139106304,780670492139106304,INC,akhileshPdsingh,Bihar
482,1.0,984675314512027648,984675314512027648,INC,KonthoujamG,Manipur
483,1.0,2259889640,2259889640,NEIDP,ByRKAnand,To Be Added
484,1.0,916236870933127171,916236870933127168,INC,meghachandra_k,Manipur
485,1.0,4272393435,4272393435,BJP,RawatShakendra,Manipur
486,1.0,2610010664,2610010664,INC,rameshmei67,Manipur
487,1.0,984886108608606209,984886108608606208,INC,Prithviraj27mrg,Manipur
488,1.0,833101921070305281,833101921070305280,INC,pyc_manipur,Manipur
489,1.0,302656332,302656332,BJP,KiranThangj,Manipur
490,1.0,708188331683635200,708188331683635200,INC,WithCongressMAN,Manipur
491,1.0,2416344392,2416344392,INC,bankim1nsui,Manipur
492,1.0,912623380242694145,912623380242694144,INC,BiharPMC,Bihar
493,1.0,902070348706758656,902070348706758656,BJP,MeiteiPhoni,Manipur
494,1.0,2711174760,2711174760,BJP,gunameitram,Manipur
495,1.0,821955222113316864,821955222113316864,INC,MalemkhombaSal3,Manipur
496,1.0,993836598788739072,993836598788739072,INC,Victor_Keishing,Manipur
497,1.0,1089806772427055104,1089806772427055104,INC,RanjitKangujam,Manipur
498,1.0,1103301256343257088,1103301256343257088,BJP,fajur_rahim,Manipur
499,1.0,981142657178071040,981142657178071040,INC,md_fajur,Manipur
500,1.0,909338759308632064,909338759308632064,INC,LalgoulenH26,Manipur
501,1.0,1100554281042599937,1100554281042599936,INC,binashakhidevi,Manipur
502,1.0,899522395676917760,899522395676917760,BJP,somojitSingh,Manipur
503,1.0,2558313113,2558313113,INC,chunnu_inc,Bihar
504,1.0,973478932409274369,973478932409274368,INC,Kennyphilem2,Manipur
505,1.0,1620041136,1620041136,BJP,ChChidananda,Manipur
506,1.0,1101728475843420160,1101728475843420160,INC,RShamulailatpam,Manipur
507,1.0,968726726577721346,968726726577721344,BJP,MaheshBhagavath,Manipur
508,1.0,1053903592409587712,1053903592409587712,BJP,jogen_ys,Manipur
509,1.0,833655125797457920,833655125797457920,INC,amirkha02372631,Manipur
510,1.0,875300570357268481,875300570357268480,BJP,askeralimk,Manipur
511,1.0,1524551869,1524551869,BJP,MeirabaMeinam,Manipur
512,1.0,1013739158425260034,1013739158425260032,INC,JayantakumarN,Manipur
513,1.0,1012949404846784512,1012949404846784512,INC,SirajAh55817205,Manipur
514,1.0,706045820387262464,706045820387262464,INC,WithCongBihar,Bihar
515,1.0,798069224430325760,798069224430325760,BJP,JitenAhongsang1,Manipur
516,1.0,795625537783865344,795625537783865344,BJP,bogi_daulat,Manipur
517,1.0,767393055058034688,767393055058034688,BJP,APSharma113,Manipur
518,1.0,991387276767723520,991387276767723520,INC,BandanaGurumayu,Manipur
519,1.0,2879884237,2879884237,INC,ThangsoBaite,Manipur
520,1.0,978860898122194944,978860898122194944,INC,tongkhokaibaite,Manipur
521,1.0,978250412183625728,978250412183625728,BJP,PKumarjeetSingh,Manipur
522,1.0,1083258479333253120,1083258479333253120,INC,BirenLongjam,Manipur
523,1.0,1100038621846032384,1100038621846032384,NEIDP,NEIDPparty,Manipur
524,1.0,2784433868,2784433868,INC,PYCManipur,Manipur
525,1.0,216967583,216967583,INC,kushwaha_pravin,Bihar
526,1.0,840872082535772160,840872082535772160,BJP,Jeevan928,Manipur
527,1.0,1085333749754081280,1085333749754081280,BJP,SomanandaKshet2,Manipur
528,1.0,1006581723532910592,1006581723532910592,BJP,LourembamDayab1,Manipur
529,1.0,141470251,141470251,To Be Added,tathagata2,Meghalaya
530,1.0,3258071491,3258071491,NPP,SangmaConrad,Meghalaya
531,1.0,758217021918179328,758217021918179328,BJP,BJP4Meghalaya,Meghalaya
532,1.0,2541634854,2541634854,INC,JitinPrasada,Meghalaya
533,1.0,872400126802669568,872400126802669568,INC,INCMeghalaya,Meghalaya
534,1.0,889046817782063104,889046817782063104,To Be Added,mukulsangma,Meghalaya
535,1.0,51695213,51695213,INC,richardmarak,Meghalaya
536,1.0,68651940,68651940,INC,AlamTauquirJNU,Bihar
537,1.0,912647272986324993,912647272986324992,INC,MeghalayaPMC,Meghalaya
538,1.0,761098601476993024,761098601476993024,BJP,MyLPG_In,Meghalaya
539,1.0,948173549587480576,948173549587480576,NPP,nppmeghalaya,Meghalaya
540,1.0,933700380,933700380,BJP,shishirkb,Meghalaya
541,1.0,3294926166,3294926166,INC,IYCMeghalaya,Meghalaya
542,1.0,1088326510900142080,1088326510900142080,INC,ShiraMiani,Meghalaya
543,1.0,2190141361,2190141361,To Be Added,IshanIndia1,Meghalaya
544,1.0,823242218156724225,823242218156724224,BJP,NagarajGasti,Meghalaya
545,1.0,119587396,119587396,NPP,saidulkhan,Meghalaya
546,1.0,706572983817474048,706572983817474048,BJP,NorthKolkataBJP,Meghalaya
547,1.0,720728981,720728981,INC,santoshimaadpur,Bihar
548,1.0,321976937,321976937,BJP,puneet145,Meghalaya
549,1.0,847820247964852224,847820247964852224,BJP,iSwapnilDoshi,Gujarat
550,1.0,997168540112240640,997168540112240640,INC,BansharailangP,Meghalaya
551,1.0,161994968,161994968,NPP,tdanielm,Meghalaya
552,1.0,1906554894,1906554894,INC,INC_Meghalaya,Meghalaya
553,1.0,839692176053370880,839692176053370880,AITC,subhoaitmyc,Meghalaya
554,1.0,945224754545410048,945224754545410048,BJP,tyagi_diwakar,To Be Added
555,1.0,243009790,243009790,BJP,KyrshanBJP,Meghalaya
556,1.0,2374729849,2374729849,To Be Added,tasangma,To Be Added
557,1.0,758217962176282624,758217962176282624,BJP,BJP4Mizoram,Mizoram
558,1.0,878638570449248256,878638570449248256,INC,HarribabuVemu,Andhra Pradesh
559,1.0,4653491606,4653491606,INC,Anilcong90,Bihar
560,1.0,3236957900,3236957900,INC,awpi_chawngthu,Mizoram
561,1.0,872401664518443008,872401664518443008,INC,INCMizoram,Mizoram
562,1.0,912647623382769664,912647623382769664,INC,MizoramPMC,Mizoram
563,1.0,1906633818,1906633818,INC,INC_Mizoram,Mizoram
564,1.0,2292983827,2292983827,NPP,DDaveng,To Be Added
565,1.0,1030645693973651456,1030645693973651456,BJP,jvhluna123,Mizoram
566,1.0,1020379716476284928,1020379716476284928,BJP,JohnLalrem,Mizoram
567,1.0,753128018764242946,753128018764242944,BJP,BJP4Nagaland,Nagaland
568,1.0,974501496254447617,974501496254447616,NDPP,Neiphiu_Rio,Nagaland
569,1.0,872403228574363648,872403228574363648,INC,INCNagaland,Nagaland
570,1.0,1399044073,1399044073,INC,kamranYC,Bihar
571,1.0,898151070978850817,898151070978850816,NPF,TRZeliang,Nagaland
572,1.0,453741697,453741697,NCP,MmhonlumoKikon,Nagaland
573,1.0,56115423,56115423,NDPP,abumetha,Nagaland
574,1.0,912647984642277376,912647984642277376,INC,NagalandPMC,Nagaland
575,1.0,1055086974686584838,1055086974686584832,INC,SevadalNL,Nagaland
576,1.0,951453960463765504,951453960463765504,NDPP,NDPPofficial,Nagaland
577,1.0,897260420318208000,897260420318208000,INC,kewekhapetherie,Nagaland
578,1.0,2522787847,2522787847,To Be Added,princepaiwang,Nagaland
579,1.0,1906753795,1906753795,INC,INC_Nagaland,Nagaland
580,1.0,1324715966,1324715966,BJP,srkanthmphil78,Nagaland
581,1.0,1227890862,1227890862,INC,Jaeya_Mishr,Bihar
582,1.0,901490735203078144,901490735203078144,AAP,ZatoNaga,Nagaland
583,1.0,2979831564,2979831564,NPF,NagalandNPF,Nagaland
584,1.0,1081882908581781506,1081882908581781504,INC,NagaViktor,Nagaland
585,1.0,3823702812,3823702812,INC,HimahitoChishi,Nagaland
586,1.0,825781780133220353,825781780133220352,INC,NPYC5,Nagaland
587,1.0,263761492,263761492,NPP,samuelsumi,Nagaland
588,1.0,1002595113883688960,1002595113883688960,NPP,freesasank,Nagaland
589,1.0,3489768920,3489768920,BJD,Naveen_Odisha,Odisha
590,1.0,624591245,624591245,GOV,odisha_tourism,Odisha
591,1.0,331136088,331136088,BJP,PandaJay,Odisha
592,1.0,616053098,616053098,INC,goshpurkothi,Bihar
593,1.0,1090494367016673280,1090494367016673280,INC,KSRathoreINC,To Be Added
594,1.0,1095723576546611201,1095723576546611200,INC,SangmaZenith,To Be Added
595,1.0,1176135546,1176135546,To Be Added,rajinikanth,To Be Added
596,1.0,2832987127,2832987127,To Be Added,DuttYogi,To Be Added
597,1.0,1583043284,1583043284,To Be Added,kpmaurya1,To Be Added
598,1.0,69570247,69570247,To Be Added,GujaratTourism,To Be Added
599,1.0,2284802828,2284802828,To Be Added,pbhushan1,To Be Added
600,1.0,164213375,164213375,To Be Added,IndianDiplomacy,To Be Added
601,1.0,250495841,250495841,To Be Added,NMenonRao,To Be Added
602,1.0,775296019,775296019,To Be Added,BlrCityPolice,To Be Added
603,1.0,925411184047742976,925411184047742976,INC,AmitaBhushan1,Bihar
604,1.0,798135834,798135834,To Be Added,ptshrikant,To Be Added
605,1.0,2687852605,2687852605,To Be Added,CPBlr,To Be Added
606,1.0,3557050932,3557050932,To Be Added,ChandrakalaIas,To Be Added
607,1.0,31656892,31656892,To Be Added,KapilMishra_IND,To Be Added
608,1.0,15589815,15589815,To Be Added,GWRHelp,To Be Added
609,1.0,1376316782,1376316782,To Be Added,TourismGoa,To Be Added
610,1.0,1851545900,1851545900,To Be Added,blrcitytraffic,To Be Added
611,1.0,2550018541,2550018541,To Be Added,MinisterKTR,To Be Added
612,1.0,859363899291742210,859363899291742208,To Be Added,DrSJaishankar,To Be Added
613,1.0,2831412223,2831412223,To Be Added,swachhbharat,To Be Added
614,1.0,748865446858919936,748865446858919936,INC,VidyaNandMishr8,Bihar
615,1.0,2832596774,2832596774,To Be Added,uptourismgov,To Be Added
616,1.0,2543109397,2543109397,To Be Added,MinistryWCD,To Be Added
617,1.0,769108935726997504,769108935726997504,To Be Added,MajorPoonia,To Be Added
618,1.0,2587265450,2587265450,To Be Added,ChiefSecyUP,To Be Added
619,1.0,236457592,236457592,To Be Added,DrTamilisaiGuv,To Be Added
620,1.0,613537399,613537399,To Be Added,imBhupendrasinh,To Be Added
621,1.0,3188629370,3188629370,To Be Added,WesternRly,To Be Added
622,1.0,2570642840,2570642840,To Be Added,GoI_MeitY,To Be Added
623,1.0,194017030,194017030,To Be Added,bjpsamvad,To Be Added
624,1.0,754903076474068993,754903076474068992,To Be Added,112UttarPradesh,To Be Added
625,1.0,2883055819,2883055819,INC,ranjeet_inc,Bihar
626,1.0,2597794454,2597794454,To Be Added,IndianOilcl,To Be Added
627,1.0,1144169755672113155,1144169755672113152,To Be Added,OfficeofUT,To Be Added
628,1.0,760929801897062400,760929801897062400,To Be Added,GST_Council,To Be Added
629,1.0,1596415166,1596415166,To Be Added,UIDAI,To Be Added
630,1.0,804625626275553281,804625626275553280,To Be Added,BCCIWomen,To Be Added
631,1.0,3269824802,3269824802,To Be Added,ITBP_official,To Be Added
632,1.0,2789625312,2789625312,To Be Added,Central_Railway,To Be Added
633,1.0,141176075,141176075,To Be Added,IRCTCofficial,To Be Added
634,1.0,72034591,72034591,To Be Added,AnkitLal,To Be Added
635,1.0,2854166772,2854166772,To Be Added,BPCLimited,To Be Added
636,1.0,4188845832,4188845832,INC,KrishanKantJha8,Bihar
637,1.0,387573617,387573617,To Be Added,airindiain,To Be Added
638,1.0,2595957175,2595957175,To Be Added,minmsme,To Be Added
639,1.0,868661563661533184,868661563661533184,To Be Added,askGST_GoI,To Be Added
640,1.0,945918632642494464,945918632642494464,To Be Added,RailwaySeva,To Be Added
641,1.0,1853680447,1853680447,To Be Added,tsrawatbjp,To Be Added
642,1.0,4452823454,4452823454,To Be Added,SwachhBharatGov,To Be Added
643,1.0,2583583465,2583583465,To Be Added,PetroleumMin,To Be Added
644,1.0,1016786527,1016786527,To Be Added,aartic02,To Be Added
645,1.0,2585154385,2585154385,To Be Added,DIPPGOI,To Be Added
646,1.0,3307088970,3307088970,To Be Added,TajMahal,To Be Added
647,1.0,831394413272260610,831394413272260608,INC,inc_sanjeev,Bihar
648,1.0,1264132357,1264132357,To Be Added,NSEIndia,To Be Added
649,1.0,1461447398,1461447398,To Be Added,AgriGoI,To Be Added
650,1.0,751102643909591040,751102643909591040,To Be Added,WBPolice,To Be Added
651,1.0,815473030868545537,815473030868545536,To Be Added,LtGovDelhi,To Be Added
652,1.0,1200214398,1200214398,To Be Added,mybmc,To Be Added
653,1.0,2650172756,2650172756,To Be Added,dir_ed,To Be Added
654,1.0,912211757363367936,912211757363367936,To Be Added,nsitharamanoffc,To Be Added
655,1.0,4619865014,4619865014,To Be Added,DGSSB,To Be Added
